Transaction_ID,System_Timestamp,Document_Date,GL_Account_Code,Entity_ID,Amount,Transaction_Type,Status,Description
66179637-47dd-4046-94e1-ee92e7fd35ff,2026-04-27 22:04:57,2026-04-27 22:04:57,1100,VEND_6869,7958.82,Vendor Credit,Posted,CREDIT CARD PAYMENT
b6d74882-45e7-4f72-b93d-ae2989937e65,2026-04-28 06:22:54,2026-04-28 06:22:54,2000,CUST_4170,4511.95,Bill,Draft,Bill - Products
5ec61f2d-bf72-4858-a002-a7b055ace95e,2026-04-28 06:32:32,2026-04-01 06:32:32,2100,VEND_7396,688.85,Payment,Pending,oNLINE PAYMENT
0bed9253-12e8-4f7d-9d18-606d560dabc5,2026-04-28 07:13:21,2026-04-28 07:13:21,3000,VEND_4903,2108.23,Vendor Credit,Posted,ONLINE PAYMENT
9366a72f-4438-4c69-997e-18738a9a7d68,2026-04-28 16:05:25,2026-04-06 16:05:25,4000,VEND_2703,9831.33,Vendor Credit,Pending,ONLINE PAYMENT
8d231645-cba2-4b46-9659-9a6b8ea790f4,2026-04-28 16:15:34,2026-04-28 16:15:34,7000,CUST_7412,-1784.27,Invoice,Draft,Invoice - Maintenance
5209a9d3-2f2e-463e-99a4-2eb1f3db1f3e,2026-04-28 17:13:25,2026-04-19 17:13:25,1200,CUST_7060,4392.23,Invoice,Posted,Invoice - Services
8967e2ff-de45-42f6-9536-5e623567f3f1,2026-04-28 18:07:36,2026-04-28 18:07:36,7000,CUST_2820,4591.2,Payment,Pending,Wire Transfer
ed93e3bd-698c-4e67-9d3e-2a29a7c4f68d,2026-04-28 19:18:15,2026-03-31 19:18:15,3000,CUST_6813,3409.99,Bill,Draft,Bill - Services
e78a62db-bd01-4866-bbea-4e6a9319b09f,2026-04-28 21:39:57,2026-04-28 21:39:57,5000,VEND_7407,-1373.49,Bill,Draft,Bill - Products
11443914-cf5c-4105-9e99-e6532dc50689,2026-04-28 21:54:19,2026-04-28 21:54:19,6000,VEND_6772,5505.31,Bill,Pending,Bill - Maintenance
db7c38f9-addf-4db5-b980-748d7eda8adb,2026-04-29 00:20:53,2026-04-29 00:20:53,4000,VEND_9742,3173.44,Vendor Credit,Draft,oNLINE PAYMENT
ec5dae09-dd99-4c7d-9d71-23db349ecf2f,2026-04-29 00:30:44,2026-04-29 00:30:44,4000,VEND_9177,7137.8,Bill,Draft,Bill - Maintenance
e881b373-d715-49ca-a835-48c62fe44d84,2026-04-29 01:25:07,2026-04-29 01:25:07,7000,VEND_1655,7744.01,Vendor Credit,Posted,wIRE TRANSFER
0702578f-9c16-4507-b0ae-8da3cea20f6d,2026-04-29 01:27:21,2026-04-29 01:27:21,5000,VEND_9507,835.29,Vendor Credit,Posted,cREDIT CARD PAYMENT
daa0d9a7-a6bc-49ad-858b-d2b6917d4ef8,2026-04-29 03:16:31,2026-04-29 03:16:31,2000,CUST_3884,9107.38,Invoice,Draft,Invoice - Products
511fae8f-16ad-4f2a-93aa-1db352179615,2026-04-29 04:25:49,2026-04-29 04:25:49,1200,CUST_9247,1892.28,Invoice,Pending,Invoice - Maintenance
cef6019f-2a39-4847-81cd-6e86d0763f77,2026-04-29 07:44:14,2026-04-29 07:44:14,5000,CUST_3538,-786.3,Invoice,Draft,Invoice - Services
236067ed-c945-4676-aab4-8199c58c1566,2026-04-29 07:45:59,2026-04-29 07:45:59,2000,CUST_9115,6475.78,Invoice,Pending,Invoice - Maintenance
7498bb5f-477c-416e-a4e3-f0bd04145e21,2026-04-29 13:20:53,2026-04-25 13:20:53,3000,CUST_9821,-1106.26,Bill,Pending,Bill - Maintenance
e06af1d8-d016-4a39-ad55-66d3d729984b,2026-04-29 17:44:07,2026-04-29 17:44:07,6000,CUST_5105,-227.81,Bill,Posted,Bill - Consulting
bbe8893f-0b64-4444-a06e-bfad0a59b59a,2026-04-29 19:30:12,2026-04-29 19:30:12,2100,CUST_7800,9000.65,Vendor Credit,Pending,CREDIT CARD PAYMENT
15797e5a-3013-4b71-8cb5-1d86a39913f6,2026-04-29 19:30:28,2026-04-29 19:30:28,7000,CUST_3595,2552.47,Invoice,Posted,Invoice - Services
ef4c8634-fbea-4ddb-bd50-7100d9c2aa70,2026-04-29 21:57:40,2026-04-29 21:57:40,6000,CUST_9272,1000.07,Invoice,Draft,Invoice - Products
3c3a347d-3bc3-4bf5-b4cd-58cb5e3e1e15,2026-04-30 05:52:16,2026-04-30 05:52:16,1100,CUST_3664,7993.95,Invoice,Pending,Invoice - Services
e7c89b1b-7212-4fa7-a6f0-f48f0355c856,2026-04-30 06:36:25,2026-04-30 06:36:25,3000,VEND_5498,7916.86,Invoice,Posted,Invoice - Maintenance
32e8f546-ec86-4c79-a3e9-7022f0381b74,2026-04-30 07:21:10,2026-04-30 07:21:10,7000,CUST_5560,6587.86,Vendor Credit,Posted,Payment receipt
e2e5b5b4-210c-479e-8044-89cc362b48cf,2026-04-30 13:00:59,2026-04-30 13:00:59,5000,CUST_2612,-1366.21,Invoice,Posted,Invoice - Products
bd304117-01c7-44b5-a27e-d97f75e2b686,2026-04-30 16:23:02,2026-04-30 16:23:02,1000,VEND_3848,-2982.08,Vendor Credit,Draft,rEFUND
aba1a958-2fa6-4ea8-9e98-7b72946be11a,2026-04-30 17:12:36,2026-04-30 17:12:36,7000,VEND_9379,7682.32,Invoice,Posted,Invoice - Consulting
a6338502-1cfb-4dbd-aa61-0710f170b0e0,2026-04-30 19:31:56,2026-04-30 19:31:56,3000,CUST_6447,-3242.03,Bill,Draft,Bill - Products
4d1c92aa-43ea-43c9-ac44-76248ba81e72,2026-04-30 21:02:54,2026-04-30 21:02:54,2000,VEND_3376,1231.81,Bill,Draft,Bill - Services
3152a523-4d8c-4984-b239-0a12d956ef49,2026-04-30 21:50:47,2026-04-30 21:50:47,1000,CUST_8242,8366.65,Invoice,Pending,Invoice - Consulting
b391ac39-ab47-4c84-a5ff-23cd13b6e5bf,2026-04-30 23:29:51,2026-04-05 23:29:51,5000,VEND_7052,6689.17,Bill,Pending,Bill - Maintenance
d357b6b5-9145-4eb0-a964-7147643f7d16,2026-04-30 23:47:01,2026-04-30 23:47:01,2100,CUST_6985,9609.65,Invoice,Pending,Invoice - Consulting
61b6bad4-cfd2-4a4f-acb4-825fee726ea5,2026-05-01 03:48:12,2026-05-01 03:48:12,2000,VEND_4738,-2860.17,Vendor Credit,Pending,pAYMENT RECEIPT
eaf98233-a7b2-4eff-8026-03a9179dde88,2026-05-01 04:27:43,2026-05-01 04:27:43,4000,CUST_5355,7345.66,Bill,Posted,Bill - Products
0fdd47d1-35c3-4db9-964f-49205cd0eeb3,2026-05-01 04:51:47,2026-05-01 04:51:47,1200,VEND_6986,1735.98,Vendor Credit,Posted,oNLINE PAYMENT
f449a738-fae6-46df-b187-a6271698bc5b,2026-05-01 10:01:10,2026-05-01 10:01:10,1200,CUST_8179,-4664.51,Bill,Pending,Bill - Maintenance
b33c782c-e617-44a2-87aa-2d6b0db5c8bf,2026-05-01 15:51:45,2026-05-01 15:51:45,7000,VEND_3193,5109.02,Vendor Credit,Pending,ach transfer
2ece4759-b85d-47b7-8432-f839ba124fa9,2026-05-01 19:22:05,2026-04-27 19:22:05,1100,CUST_1377,9873.62,Vendor Credit,Pending,refund
54b56e37-3db5-4994-83b5-a772c0146570,2026-05-01 19:24:22,2026-05-01 19:24:22,4000,CUST_8601,4254.08,Invoice,Pending,Invoice - Maintenance
65d5c27a-77ae-4f54-8751-0c97f89f5ed0,2026-05-01 19:48:29,2026-05-01 19:48:29,3000,CUST_3942,2663.59,Invoice,Pending,Invoice - Services
b5aa6fa0-9d97-4b26-a373-9742a1ce8ce6,2026-05-01 22:27:55,2026-05-01 22:27:55,1200,VEND_7407,-4447.39,Vendor Credit,Pending,refund
408c2871-8d39-45e8-b0cd-32b5698432bf,2026-05-02 00:45:42,2026-05-02 00:45:42,5000,VEND_3182,9744.25,Vendor Credit,Draft,Wire transfer
e54801ec-1686-4391-9af5-2f0b39cf139b,2026-05-02 01:05:41,2026-04-11 01:05:41,4000,VEND_4177,4032.89,Bill,Draft,Bill - Maintenance
fdbc2b32-2577-4026-aaf6-5c80fd768500,2026-05-02 02:12:11,2026-05-02 02:12:11,1000,VEND_9226,1256.21,Vendor Credit,Draft,Credit card payment
ec07b8d2-fb19-48c8-a91d-6624d0a21ab5,2026-05-02 04:51:53,2026-05-02 04:51:53,2000,CUST_6544,9969.76,Invoice,Posted,Invoice - Consulting
7be37381-3675-4e08-a816-ddb52dbcd3be,2026-05-02 13:50:57,2026-05-02 13:50:57,5000,CUST_5894,-4108.4,Invoice,Posted,Invoice - Consulting
0292ad9d-7e3d-4c02-bef4-bfdd3130ba22,2026-05-02 16:21:10,2026-05-02 16:21:10,2000,VEND_6653,4826.28,Invoice,Draft,Invoice - Products
24ac5f6a-c5ad-439d-a829-480ad102cf40,2026-05-02 16:39:32,2026-05-02 16:39:32,6000,CUST_5927,1452.07,Vendor Credit,Posted,Ach transfer
82829051-13c3-48af-8f34-de9c78b48f30,2026-05-02 16:48:17,2026-05-02 16:48:17,7000,VEND_3120,5892.63,Bill,Draft,Bill - Maintenance
6868426f-3deb-4aca-b75b-ed657fb73c38,2026-05-02 17:00:01,2026-05-02 17:00:01,6000,,-3582.77,Bill,Posted,Bill - Maintenance
5cef7f18-fd35-4332-aa50-52af3bad70a7,2026-05-02 19:13:21,2026-05-02 19:13:21,1200,VEND_1917,1845.1,Invoice,Draft,Invoice - Maintenance
f53569df-dfdf-4291-8bae-ee020d4fbf8d,2026-05-02 19:38:08,2026-05-02 19:38:08,3000,VEND_2639,2067.02,Vendor Credit,Draft,Payment Receipt
5307c8aa-e880-47e0-a23b-a73b5ec6eaf9,2026-05-02 21:08:31,2026-05-02 21:08:31,2100,CUST_7415,7710.6,Invoice,Posted,Invoice - Consulting
568cb822-1c30-40c6-b50a-43cb9bf64875,2026-05-02 22:23:50,2026-05-02 22:23:50,1100,CUST_5998,3702.71,Bill,Draft,Bill - Products
09e5c578-c8d9-49b6-b940-db573c0cd0cc,2026-05-03 00:44:17,2026-04-05 00:44:17,3000,CUST_8527,9731.43,Vendor Credit,Posted,Ach Transfer
4c0fd58f-e99a-4b84-9801-b4383b6b4868,2026-05-03 01:12:05,2026-05-03 01:12:05,3000,VEND_4432,7021.18,Invoice,Draft,Invoice - Products
2005fb7b-65c7-4c44-b40a-ca5c79efff81,2026-05-03 01:29:55,2026-05-03 01:29:55,2100,CUST_4366,6306.81,Bill,Pending,Bill - Services
e3bda5ca-f878-4a29-8ec6-034533541bef,2026-05-03 04:05:11,2026-05-03 04:05:11,7000,VEND_1359,6585.72,Bill,Posted,Bill - Services
a4b92c98-2553-4685-aba3-54653e508bb6,2026-05-03 07:02:34,2026-05-03 07:02:34,3000,CUST_2253,5204.29,Vendor Credit,Pending,Wire Transfer
b9061bc6-16e4-4dd1-9d59-d271d46db59d,2026-05-03 08:19:46,2026-05-03 08:19:46,5000,VEND_9724,2308.84,Invoice,Draft,Invoice - Maintenance
c44917e7-1546-4d9d-a7a0-141372a582e7,2026-05-03 09:21:56,2026-05-03 09:21:56,4000,CUST_1538,-1709.54,Bill,Draft,Bill - Products
ef65eca7-8d17-47b9-88f3-0f69b1090e81,2026-05-03 12:02:53,2026-05-03 12:02:53,7000,VEND_4700,2912.99,Vendor Credit,Posted,payment receipt
c1dd51d4-f62a-4136-b1d9-f2639ee4c965,2026-05-03 13:00:49,2026-05-03 13:00:49,2000,VEND_1027,8067.04,Payment,Pending,credit card payment
5dadf042-d823-4399-8b10-f1956833c859,2026-05-03 18:11:21,2026-05-03 18:11:21,3000,CUST_6482,-4528.42,Vendor Credit,Pending,cHECK #1234
5b529c6e-b9cd-429b-b154-994a7f05ddb3,2026-05-03 21:36:53,2026-05-03 21:36:53,2100,CUST_7251,9567.45,Bill,Draft,Bill - Services
fe7832e6-15dd-41a1-a3b5-f581aeb0838b,2026-05-03 21:51:44,2026-05-03 21:51:44,2000,CUST_6075,7099.62,Vendor Credit,Posted,ach TRANSFER
d8a2b7a2-f3fa-4176-83de-7dfcb1a9c3bf,2026-05-03 22:59:24,2026-05-03 22:59:24,7000,CUST_7232,9427.99,Bill,Pending,Bill - Maintenance
325d412b-97b8-4950-9482-b02b5ed74728,2026-05-04 01:54:49,2026-05-04 01:54:49,1100,VEND_4909,-4569.8,Vendor Credit,Posted,cREDIT CARD PAYMENT
ac1cb3cd-f38b-4f60-a064-4fa2b86dc232,2026-05-04 04:40:32,2026-05-04 04:40:32,7000,VEND_6826,8176.25,Invoice,Pending,Invoice - Products
1743a3ea-78b7-4e3d-8ac8-2d1de591bc60,2026-05-04 05:02:55,2026-05-04 05:02:55,3000,VEND_8426,663,Invoice,Pending,Invoice - Maintenance
abade995-085f-417d-8356-d75d94e4a791,2026-05-04 07:21:18,2026-05-04 07:21:18,5000,,8967.21,Payment,Pending,Online Payment
955e5990-67d6-4b33-b18e-93b231170a9f,2026-05-04 07:57:46,2026-05-04 07:57:46,5000,CUST_7126,1036.41,Payment,Posted,payment receipt
0c557613-465e-40e2-906d-47a1325d82b5,2026-05-04 12:34:13,2026-05-04 12:34:13,1200,VEND_8077,5053.15,Bill,Draft,Bill - Consulting
e84f7385-6a4b-4c3d-a8ba-c257f6179dc5,2026-05-04 15:06:02,2026-05-04 15:06:02,5000,VEND_9222,2280.88,Payment,Pending,oNLINE PAYMENT
5661e2a7-7789-47fe-aabd-56cc9909aa38,2026-05-04 15:39:46,2026-05-04 15:39:46,6000,VEND_7236,6490.73,Bill,Pending,Bill - Consulting
a28b1747-c1bb-464d-8a39-6900ce4a2427,2026-05-04 18:25:40,2026-05-04 18:25:40,1100,CUST_5099,2066.55,Bill,Posted,Bill - Maintenance
499b245e-4b20-4ffa-a783-8a2f1651240e,2026-05-04 19:56:10,2026-05-04 19:56:10,1100,VEND_6753,4002.79,Bill,Posted,Bill - Services
31f7e9be-620d-447c-a307-587f0015dc2b,2026-05-04 20:31:13,2026-05-04 20:31:13,3000,CUST_6228,1233.99,Vendor Credit,Posted,wire transfer
898cb034-1593-4703-b54b-352fb9b509b2,2026-05-04 22:45:57,2026-05-04 22:45:57,7000,VEND_4799,5287.81,Vendor Credit,Draft,cHECK #1234
c92ea544-7dbf-4a11-8e5d-14b947a838a0,2026-05-05 01:19:21,2026-05-05 01:19:21,5000,VEND_8835,6491.98,Payment,Posted,wire transfer
a2e0634e-9c90-4180-ac52-a827408fb808,2026-05-05 02:30:03,2026-04-28 02:30:03,1200,CUST_2489,3809.72,Bill,Draft,Bill - Products
dd297ce9-3cef-4fac-9827-7af36c544064,2026-05-05 06:26:26,2026-05-05 06:26:26,7000,VEND_1635,8790.79,Payment,Posted,Refund
de71ca59-2da9-46f1-93bb-7c3c65e8903f,2026-05-05 11:55:54,2026-05-05 11:55:54,1000,VEND_2047,5851.37,Invoice,Posted,Invoice - Services
30f4a798-3e2a-406d-a9c3-f5ad73268b6e,2026-05-05 16:58:21,2026-05-05 16:58:21,1000,CUST_5035,6518.99,Payment,Pending,Ach transfer
9ec6d968-c3a7-4e4a-bf5d-fc0c8bb4f860,2026-05-05 18:15:18,2026-05-05 18:15:18,1100,CUST_6315,133.28,Vendor Credit,Pending,payment receipt
363120fb-0f6d-42d5-96bf-0bb4251f786e,2026-05-05 22:21:25,2026-05-05 22:21:25,1100,CUST_1717,1306.44,Invoice,Posted,Invoice - Services
2871e3f0-ed0e-4079-8c75-1ea8860700ab,2026-05-05 23:02:11,2026-05-05 23:02:11,2100,CUST_8572,-1812.06,Vendor Credit,Pending,Check #1234
4ac84d65-e729-4fbb-8469-137feb266dff,2026-05-05 23:42:50,2026-05-05 23:42:50,6000,VEND_2857,4593.65,Bill,Posted,Bill - Products
7c75cd0f-3654-40d1-92ab-04fcce22b157,2026-05-06 00:48:47,2026-05-06 00:48:47,2000,VEND_8355,2399.29,Vendor Credit,Posted,cHECK #1234
97ca7d42-8cb6-447c-9310-69320695fdf4,2026-05-06 01:43:45,2026-05-06 01:43:45,2100,CUST_2749,-4869.27,Bill,Draft,Bill - Products
03b2b1e0-ddf0-44f9-b201-6385d7390019,2026-05-06 02:45:16,2026-05-06 02:45:16,3000,VEND_8503,1328.22,Bill,Posted,Bill - Consulting
1eaa8e0d-b365-4bd5-8710-e6af6550b030,2026-05-06 04:15:42,2026-04-18 04:15:42,1000,VEND_9328,6549.41,Vendor Credit,Pending,check #1234
30d912fa-3dfa-489e-b1b9-0cf828fd60eb,2026-05-06 05:34:44,2026-05-06 05:34:44,1100,VEND_2808,6181.12,Bill,Draft,Bill - Maintenance
b7a20e32-002b-467e-bc3b-73ed4ebe0bea,2026-05-06 08:33:41,2026-05-06 08:33:41,6000,VEND_2816,6788.08,Vendor Credit,Draft,Refund
67b31fdc-9882-40f9-a44e-c0e352451a56,2026-05-06 09:33:47,2026-05-06 09:33:47,1100,VEND_8848,1620.85,Vendor Credit,Posted,wire transfer
fef2f6ea-c94e-45c6-8e5d-1bc7c06b9982,2026-05-06 10:53:36,2026-05-06 10:53:36,7000,VEND_7997,1676.43,Payment,Draft,cREDIT CARD PAYMENT
2be033b7-ae7f-4850-b88a-da8c6c32a2bc,2026-05-06 11:55:56,2026-05-06 11:55:56,5000,CUST_1505,2213.09,Invoice,Pending,Invoice - Products
34636199-de42-4d2a-b320-29c85c5c7fc5,2026-05-06 12:02:52,2026-05-06 12:02:52,3000,CUST_4393,3956.69,Vendor Credit,Posted,WIRE TRANSFER
4f91abfb-e72a-4e8e-bf35-5ad02b9d9e31,2026-05-06 12:26:01,2026-05-06 12:26:01,5000,CUST_5054,5962.19,Invoice,Draft,Invoice - Maintenance
9b6f267c-6796-4a04-924e-f56cf33d9ee2,2026-05-06 12:46:10,2026-05-06 12:46:10,3000,VEND_7132,6871.34,Vendor Credit,Posted,online payment
49f7dc7a-7ade-4259-9d5b-f85ac22ac0fe,2026-05-06 13:21:11,2026-05-06 13:21:11,7000,VEND_3121,426.99,Invoice,Pending,Invoice - Products
a43bb178-bae6-47d7-9550-47d52ed6894c,2026-05-06 13:58:37,2026-05-06 13:58:37,1200,VEND_4331,799.91,Vendor Credit,Pending,oNLINE PAYMENT
bb954e89-57c7-4faf-9409-1897a6d43e0a,2026-05-06 19:16:19,2026-05-06 19:16:19,2000,VEND_2020,5191.65,Bill,Draft,Bill - Maintenance
2898cf84-3ea3-4ecf-a173-80a4a0a37df1,2026-05-07 02:20:49,2026-05-07 02:20:49,7000,CUST_2296,-3861.19,Bill,Draft,Bill - Consulting
3b85774b-c497-4229-a9bf-067ff52e219d,2026-05-07 03:51:05,2026-05-07 03:51:05,1000,CUST_8595,4522.46,Invoice,Posted,Invoice - Products
988c0bb8-16ad-4be8-9704-0805d6b32a01,2026-05-07 05:13:27,2026-05-07 05:13:27,1000,CUST_9510,2941.03,Vendor Credit,Posted,Ach transfer
a599e1b0-3b68-4c96-a63b-7954bad49c2a,2026-05-07 07:18:06,2026-05-07 07:18:06,3000,VEND_5581,5718.38,Payment,Posted,Refund
8a4dee4b-b7ce-4b9f-b72e-019ea982a0c3,2026-05-07 09:49:06,2026-05-07 09:49:06,7000,VEND_5170,1351.96,Invoice,Pending,Invoice - Maintenance
fefb3f54-3f90-4017-99f0-cc31d13c7400,2026-05-07 10:56:20,2026-05-07 10:56:20,6000,VEND_5438,2313.08,Payment,Pending,oNLINE PAYMENT
5897e6a1-b64e-4879-b1da-55be4be4de28,2026-05-07 12:35:16,2026-05-07 12:35:16,4000,CUST_6268,7933.09,Invoice,Draft,Invoice - Products
54ede135-451b-4b49-89ca-635dd56d55cb,2026-05-07 12:39:14,2026-05-07 12:39:14,2100,CUST_5012,6062.45,Bill,Pending,Bill - Maintenance
afd0a831-91e6-4a7e-b0e5-d49f873345e8,2026-05-07 17:56:20,2026-05-07 17:56:20,2100,VEND_1092,7099.8,Payment,Posted,Wire Transfer
c71fa087-df33-49ad-8b82-05dd4df3ab03,2026-05-07 18:51:38,2026-05-07 18:51:38,1200,VEND_3787,1182.33,Vendor Credit,Pending,Payment receipt
17dc1c4b-e800-45e4-b6bd-dab6c63886bf,2026-05-07 22:51:06,2026-05-07 22:51:06,7000,VEND_4290,1784.6,Vendor Credit,Pending,Check #1234
62a82e8d-aa2e-47ab-a64a-f098b5aca0b4,2026-05-07 22:51:42,2026-05-07 22:51:42,2000,CUST_8968,3409.84,Bill,Posted,Bill - Consulting
6571b453-3e8e-4523-bb21-43aec059aced,2026-05-08 04:11:52,2026-05-08 04:11:52,3000,VEND_5116,4537.75,Payment,Posted,rEFUND
2e3d5724-403e-42a7-a42e-48d5236df874,2026-05-08 05:28:38,2026-05-08 05:28:38,7000,VEND_5725,-4958.41,Payment,Pending,REFUND
b35ce216-c687-4425-9bcd-a941dc130f9b,2026-05-08 05:57:23,2026-05-08 05:57:23,1200,VEND_6885,1657.19,Vendor Credit,Posted,WIRE TRANSFER
17e7760a-979c-4099-ada0-c8d0d6ad362c,2026-05-08 06:54:18,2026-04-13 06:54:18,1000,CUST_1947,9800.67,Bill,Pending,Bill - Maintenance
9523f451-f0cf-4e0a-a72f-df99ef979694,2026-05-08 14:33:20,2026-04-12 14:33:20,5000,CUST_5921,5235.69,Bill,Draft,Bill - Services
893bbe0a-581a-4c63-b3fd-4e9e709b3e1c,2026-05-08 18:38:24,2026-05-08 18:38:24,1000,VEND_6592,1720.91,Bill,Pending,Bill - Maintenance
ab39364b-d959-41df-b35d-1228b6681507,2026-05-08 20:28:53,2026-05-08 20:28:53,1100,VEND_4465,-4214.79,Invoice,Draft,Invoice - Products
dfb89666-038c-41d5-9b8c-13e70709df87,2026-05-08 22:06:34,2026-05-08 22:06:34,2100,VEND_3655,8014.58,Payment,Pending,Online payment
4625c038-7cb5-4c71-ba18-c8c5109b679a,2026-05-08 22:47:17,2026-05-08 22:47:17,1200,CUST_6192,1487.96,Vendor Credit,Draft,wIRE TRANSFER
2aed83e8-2b53-4c86-8fec-e6eb0b851f95,2026-05-09 01:08:53,2026-05-09 01:08:53,6000,VEND_8673,4670.86,Vendor Credit,Pending,oNLINE PAYMENT
ab38971e-f990-4349-be3c-94e919a14231,2026-05-09 01:51:46,2026-05-09 01:51:46,2100,VEND_9312,-2695.9,Invoice,Posted,Invoice - Consulting
f40d0862-4337-4f7c-99bb-cb5dd513b7b3,2026-05-09 06:00:26,2026-05-08 06:00:26,1000,CUST_5091,2393.02,Invoice,Posted,Invoice - Maintenance
b1fa7437-694d-4bbc-80b4-0fea89d6b869,2026-05-09 10:39:26,2026-04-18 10:39:26,6000,CUST_7116,1690.2,Payment,Draft,cREDIT CARD PAYMENT
221c7e6a-ef95-4c0e-ad3f-37c8a585fd07,2026-05-09 12:19:08,2026-05-09 12:19:08,5000,CUST_8003,2791.98,Invoice,Pending,Invoice - Products
85017a4c-dbb0-4c53-83fa-a66b7bb65c3c,2026-05-09 14:11:36,2026-05-09 14:11:36,1000,VEND_1267,9934.19,Bill,Posted,Bill - Consulting
fd9147ee-42d9-4795-b989-6730160a6ff1,2026-05-09 15:45:56,2026-05-09 15:45:56,1100,VEND_4986,5819.74,Vendor Credit,Draft,Ach Transfer
48a7d0c3-e2f9-4c0b-89e7-4462766441b4,2026-05-09 17:04:33,2026-05-09 17:04:33,1000,CUST_9737,2346.04,Bill,Pending,Bill - Products
57804542-0e84-4c54-85cb-d332e3f18404,2026-05-09 18:05:00,2026-05-09 18:05:00,2000,CUST_3262,7054.31,Payment,Pending,PAYMENT RECEIPT
8fee5cd6-bba5-4aa4-bba1-c2b05f5c3b7d,2026-05-09 18:35:03,2026-05-09 18:35:03,2100,VEND_1011,5064.52,Payment,Posted,Ach Transfer
c725b1d8-4ea3-4d5c-b1cb-703b970ad2be,2026-05-09 19:23:44,2026-05-09 19:23:44,1100,CUST_4882,7378.75,Bill,Draft,Bill - Maintenance
aec975fd-4cca-4ff6-b6a4-f0eb02349c19,2026-05-09 23:46:11,2026-05-09 23:46:11,1000,CUST_9498,9838.47,Invoice,Draft,Invoice - Maintenance
802c311b-220f-4173-9a98-ae434407ae49,2026-05-10 00:04:42,2026-04-13 00:04:42,5000,VEND_3742,-341.8,Vendor Credit,Pending,Ach Transfer
15877ee0-e3b3-4935-bf42-5b309d4c85f4,2026-05-10 00:37:45,2026-05-10 00:37:45,1100,VEND_2430,-519.25,Bill,Posted,Bill - Services
9ca974b1-cd50-42ff-b95b-6a8a4eef988a,2026-05-10 02:57:00,2026-05-10 02:57:00,4000,VEND_4205,8775.48,Bill,Draft,Bill - Consulting
6e87faa8-3576-42b7-95a6-e407638a0996,2026-05-10 03:37:11,2026-05-10 03:37:11,1000,CUST_8264,1369.56,Vendor Credit,Posted,Refund
9078d0a3-7571-4321-b1e2-91f56c2b42d8,2026-05-10 05:31:07,2026-05-10 05:31:07,7000,CUST_1201,684.77,Payment,Draft,wIRE TRANSFER
28de6952-f2c7-40d3-a7d1-00776931e6d5,2026-05-10 08:28:23,2026-05-10 08:28:23,2000,CUST_7274,7757.69,Invoice,Pending,Invoice - Maintenance
240f9013-68fc-4b64-b31a-4424a6e5a6bf,2026-05-10 11:02:44,2026-04-28 11:02:44,2000,VEND_9275,9231.5,Invoice,Posted,Invoice - Consulting
ed485c9c-f1cb-4657-9e91-540631faca88,2026-05-10 12:47:14,2026-05-10 12:47:14,6000,CUST_1193,3800.49,Invoice,Pending,Invoice - Consulting
72a051b1-ca75-4cb9-bf55-f820d2475630,2026-05-10 14:20:17,2026-05-10 14:20:17,2100,,8417.72,Vendor Credit,Pending,Credit Card Payment
906bcaa8-8f6c-4956-ae85-461aee7a7901,2026-05-10 17:50:57,2026-05-10 17:50:57,6000,VEND_1721,5946.93,Invoice,Pending,Invoice - Maintenance
5881cf9d-169c-4064-baeb-78097a5f2a56,2026-05-10 17:53:59,2026-05-10 17:53:59,1200,VEND_3955,220.26,Payment,Posted,Payment receipt
562409fa-41be-4745-a4e8-d4e60cbdd95e,2026-05-10 21:54:15,2026-05-10 21:54:15,2000,CUST_9518,6905.88,Payment,Pending,ach transfer
14047b2b-8857-4d85-a5e8-546aa6a98f35,2026-05-10 22:12:51,2026-05-10 22:12:51,2100,CUST_9322,-920.41,Invoice,Pending,Invoice - Services
06dc62fe-a47c-4f9c-91da-b25fdcebd096,2026-05-11 02:19:14,2026-05-11 02:19:14,6000,VEND_4762,3468.14,Bill,Posted,Bill - Services
d0136618-1a62-4661-ac0b-210a8642bf70,2026-05-11 03:54:23,2026-05-11 03:54:23,1000,CUST_1918,3930.29,Vendor Credit,Posted,Wire Transfer
212d0c6b-5692-4eed-b879-3f9ba2bfad9f,2026-05-11 05:00:49,2026-05-11 05:00:49,4000,CUST_4309,-4319.21,Bill,Pending,Bill - Products
a36a88d9-89eb-4687-bdbf-5def0a2f0bd5,2026-05-11 06:40:39,2026-05-11 06:40:39,7000,CUST_2419,4513.51,Vendor Credit,Draft,Ach transfer
6865bcdc-341b-4b0a-b2cd-411dbcf232a4,2026-05-11 12:34:40,2026-05-11 12:34:40,6000,CUST_2077,9995.95,Vendor Credit,Draft,Credit card payment
cc2fa785-23d4-4d95-9738-b7ed9a21c17a,2026-05-11 14:00:38,2026-05-11 14:00:38,1100,VEND_5215,150.7,Bill,Pending,Bill - Products
631086dc-e2c5-40c1-bd94-c6dfc7c91fb8,2026-05-11 14:18:46,2026-05-11 14:18:46,2000,VEND_4418,7618.41,Bill,Pending,Bill - Maintenance
ba968fce-1554-4b80-a317-a340d535b9f1,2026-05-11 15:06:04,2026-05-11 15:06:04,5000,CUST_2775,9225.68,Vendor Credit,Posted,Credit Card Payment
6b162abb-9d5e-4738-8f12-1a8f889fce67,2026-05-11 15:35:19,2026-05-11 15:35:19,4000,VEND_8172,-4801.09,Vendor Credit,Draft,cHECK #1234
